stem,x_param,theta1_deg,omega1_deg_s
3.2V_1.32Hz,1.3200,27.5419,-611.5409
3.2V_1.32Hz,1.3200,25.9558,-629.8195
3.2V_1.32Hz,1.3200,27.8442,-595.8052
3.2V_1.32Hz,1.3200,26.8877,-616.9851
3.2V_1.32Hz,1.3200,37.4448,-444.0667
3.2V_1.32Hz,1.3200,5.7892,-505.1364
3.2V_1.32Hz,1.3200,34.2737,-425.5475
3.2V_1.32Hz,1.3200,33.1113,-403.0643
3.2V_1.32Hz,1.3200,20.0779,-503.0706
3.2V_1.32Hz,1.3200,27.4337,-584.8133
3.2V_1.32Hz,1.3200,44.1366,-412.5889
3.2V_1.32Hz,1.3200,21.5074,-487.1945
3.2V_1.32Hz,1.3200,32.8092,-430.6611
3.2V_1.32Hz,1.3200,13.9341,-543.8175
3.2V_1.32Hz,1.3200,27.7373,-591.6917
3.2V_1.32Hz,1.3200,39.8178,-424.2286
3.2V_1.32Hz,1.3200,8.5323,-554.0836
3.2V_1.32Hz,1.3200,25.5635,-601.0772
3.2V_1.32Hz,1.3200,37.6114,-394.9377
3.2V_1.32Hz,1.3200,26.2400,-372.4267
3.2V_1.32Hz,1.3200,34.0847,-363.4590
3.2V_1.32Hz,1.3200,9.1583,-494.1045
3.2V_1.32Hz,1.3200,31.9410,-455.2564
3.2V_1.32Hz,1.3200,6.3384,-534.5978
3.2V_1.32Hz,1.3200,24.7919,-606.2207
3.2V_1.32Hz,1.3200,40.8341,-409.5358
3.2V_1.32Hz,1.3200,30.1444,-348.9381
3.2V_1.32Hz,1.3200,18.5434,-502.0431
3.2V_1.32Hz,1.3200,9.4517,-575.8991
3.2V_1.32Hz,1.3200,25.5255,-590.2401
3.2V_1.32Hz,1.3200,39.7582,-389.9192
3.2V_1.32Hz,1.3200,28.0176,-413.5963
3.2V_1.32Hz,1.3200,24.9710,-484.8433
3.2V_1.32Hz,1.3200,17.8183,-627.0934
3.2V_1.32Hz,1.3200,39.3135,-463.7605
3.2V_1.32Hz,1.3200,16.5157,-586.6891
3.2V_1.32Hz,1.3200,23.7696,-639.3251
3.2V_1.32Hz,1.3200,43.4602,-425.9391
3.2V_1.32Hz,1.3200,27.4237,-453.3437
3.2V_1.32Hz,1.3200,34.5492,-396.7205
3.2V_1.32Hz,1.3200,13.5904,-538.5787
3.2V_1.32Hz,1.3200,37.9908,-480.7490
3.2V_1.32Hz,1.3200,22.5843,-587.1174
3.2V_1.32Hz,1.3200,27.9726,-589.5870
3.2V_1.32Hz,1.3200,42.7625,-425.1223
3.2V_1.32Hz,1.3200,9.7712,-549.0049
3.2V_1.32Hz,1.3200,29.9083,-597.0776
3.2V_1.32Hz,1.3200,41.4046,-406.2831
3.2V_1.32Hz,1.3200,32.3201,-278.8375
3.2V_1.32Hz,1.3200,25.3556,-321.0404
3.2V_1.32Hz,1.3200,10.6066,-563.2815
3.2V_1.32Hz,1.3200,24.5185,-620.5399
3.2V_1.32Hz,1.3200,37.3556,-460.3750
3.2V_1.32Hz,1.3200,11.0299,-574.1820
3.2V_1.32Hz,1.3200,20.6877,-621.5692
3.2V_1.32Hz,1.3200,39.6820,-496.1683
3.2V_1.32Hz,1.3200,7.9213,-570.7685
3.2V_1.32Hz,1.3200,19.4008,-620.9120
3.2V_1.32Hz,1.3200,42.8213,-391.3681
3.2V_1.32Hz,1.3200,15.9288,-525.7033
3.2V_1.32Hz,1.3200,38.2899,-460.6141
3.2V_1.32Hz,1.3200,6.5898,-548.2093
3.2V_1.32Hz,1.3200,18.9645,-623.8676
3.2V_1.32Hz,1.3200,45.9198,-439.2237
3.2V_1.32Hz,1.3200,27.2762,-359.9245
3.2V_1.32Hz,1.3200,13.2968,-570.3266
3.2V_1.32Hz,1.3200,20.9076,-656.6627
3.2V_1.32Hz,1.3200,45.3788,-437.8494
3.2V_1.32Hz,1.3200,27.7193,-434.6848
3.2V_1.32Hz,1.3200,31.9766,-384.7646
3.2V_1.32Hz,1.3200,11.2212,-527.2990
3.2V_1.32Hz,1.3200,37.9591,-533.7326
3.2V_1.32Hz,1.3200,29.8066,-546.0528
3.2V_1.32Hz,1.3200,12.9196,-609.7452
3.2V_1.32Hz,1.3200,15.8320,-598.3560
3.2V_1.32Hz,1.3200,27.9094,-636.9906
3.2V_1.32Hz,1.3200,33.5126,-503.0461
3.2V_1.32Hz,1.3200,18.8754,-611.9343
3.2V_1.32Hz,1.3200,20.4329,-639.8918
3.2V_1.32Hz,1.3200,36.3513,-538.7582
3.2V_1.32Hz,1.3200,38.3425,-480.0840
3.2V_1.32Hz,1.3200,13.2752,-610.0374
3.2V_1.32Hz,1.3200,17.4530,-626.7536
3.2V_1.32Hz,1.3200,35.5162,-478.1501
3.2V_1.32Hz,1.3200,18.3301,-625.2394
3.2V_1.32Hz,1.3200,26.9016,-646.3326
3.2V_1.32Hz,1.3200,35.2894,-554.4159
3.2V_1.32Hz,1.3200,31.7541,-565.6178
3.2V_1.32Hz,1.3200,16.9320,-643.7049
3.2V_1.32Hz,1.3200,22.2258,-671.1833
3.2V_1.32Hz,1.3200,37.1761,-463.1020
3.2V_1.32Hz,1.3200,11.1578,-589.7528
3.2V_1.32Hz,1.3200,28.5679,-636.0040
3.2V_1.32Hz,1.3200,41.4439,-388.2969
3.2V_1.32Hz,1.3200,33.1432,-295.6043
3.2V_1.32Hz,1.3200,23.5397,-358.5245
3.2V_1.32Hz,1.3200,13.4518,-581.7598
3.2V_1.32Hz,1.3200,23.7307,-646.3200
3.2V_1.32Hz,1.3200,42.7962,-418.0359
3.2V_1.32Hz,1.3200,32.0223,-308.7768
3.2V_1.32Hz,1.3200,6.3511,-506.4077
3.2V_1.33Hz_1,1.3300,-21.3591,-281.6687
3.2V_1.33Hz_1,1.3300,3.1122,-206.2333
3.2V_1.33Hz_1,1.3300,-13.3726,-33.8143
3.2V_1.33Hz_1,1.3300,-5.6059,-298.4556
3.2V_1.33Hz_1,1.3300,17.4463,-271.8032
3.2V_1.33Hz_1,1.3300,-23.8552,-230.6055
3.2V_1.33Hz_1,1.3300,-12.8961,-342.1900
3.2V_1.33Hz_1,1.3300,10.4280,-562.2688
3.2V_1.33Hz_1,1.3300,-13.2148,-539.0593
3.2V_1.33Hz_1,1.3300,-7.9477,-510.0916
3.2V_1.33Hz_1,1.3300,-20.4308,-266.7750
3.2V_1.33Hz_1,1.3300,-13.3871,-390.8201
3.2V_1.33Hz_1,1.3300,-13.7425,-427.3317
3.2V_1.33Hz_1,1.3300,-17.3835,-311.8400
3.2V_1.33Hz_1,1.3300,-12.9958,-399.5030
3.2V_1.33Hz_1,1.3300,-15.8705,-417.0421
3.2V_1.33Hz_1,1.3300,-15.6980,-310.4425
3.2V_1.33Hz_1,1.3300,-13.4441,-433.5140
3.2V_1.33Hz_1,1.3300,-15.0241,-350.1418
3.2V_1.33Hz_1,1.3300,-11.7619,-426.6896
3.2V_1.33Hz_1,1.3300,-12.4753,-429.0919
3.2V_1.33Hz_1,1.3300,-14.0268,-375.3181
3.2V_1.33Hz_1,1.3300,-14.4805,-348.1282
3.2V_1.33Hz_1,1.3300,-10.6595,-495.0793
3.2V_1.33Hz_1,1.3300,-15.1324,-333.9668
3.2V_1.33Hz_1,1.3300,-10.5725,-452.6343
3.2V_1.33Hz_1,1.3300,-10.2860,-471.5594
3.2V_1.33Hz_1,1.3300,-12.4200,-415.4398
3.2V_1.33Hz_1,1.3300,-10.9575,-412.5472
3.2V_1.33Hz_1,1.3300,-9.4348,-514.7167
3.2V_1.33Hz_1,1.3300,-15.1985,-353.0468
3.2V_1.33Hz_1,1.3300,-12.3326,-402.3091
3.2V_1.33Hz_1,1.3300,-13.9263,-417.9823
3.2V_1.33Hz_1,1.3300,-12.7004,-361.5664
3.2V_1.33Hz_1,1.3300,-6.2883,-529.7085
3.2V_1.33Hz_1,1.3300,-11.3680,-443.8730
3.2V_1.33Hz_1,1.3300,-13.4048,-404.9880
3.2V_1.33Hz_1,1.3300,-15.2646,-361.4286
3.2V_1.33Hz_1,1.3300,-13.0952,-383.8169
3.2V_1.33Hz_1,1.3300,-7.6792,-446.7887
3.2V_1.33Hz_1,1.3300,-13.2347,-374.6146
3.2V_1.33Hz_1,1.3300,-11.4491,-465.1466
3.2V_1.33Hz_1,1.3300,-13.3737,-350.8178
3.2V_1.33Hz_1,1.3300,-7.2261,-532.0709
3.2V_1.33Hz_1,1.3300,-11.9562,-405.4851
3.2V_1.33Hz_1,1.3300,-9.1515,-496.3425
3.2V_1.33Hz_1,1.3300,-12.2555,-380.7103
3.2V_1.33Hz_1,1.3300,-10.3876,-476.8752
3.2V_1.33Hz_1,1.3300,-13.4628,-398.9474
3.2V_1.33Hz_1,1.3300,-14.0189,-354.7298
3.2V_1.33Hz_2,1.3300,-30.0434,-241.9393
3.2V_1.33Hz_2,1.3300,-28.9690,-269.8932
3.2V_1.33Hz_2,1.3300,-28.7271,-261.1796
3.2V_1.33Hz_2,1.3300,-28.2330,-272.6817
3.2V_1.33Hz_2,1.3300,-29.0277,-268.9730
3.2V_1.33Hz_2,1.3300,-29.0580,-266.9908
3.2V_1.33Hz_2,1.3300,-28.0556,-254.9159
3.2V_1.33Hz_2,1.3300,-30.3749,-253.7285
3.2V_1.33Hz_2,1.3300,-30.3869,-256.1430
3.2V_1.33Hz_2,1.3300,-28.6277,-258.9427
3.2V_1.33Hz_2,1.3300,-29.4983,-268.8916
3.2V_1.33Hz_2,1.3300,-26.0776,-262.4010
3.2V_1.33Hz_2,1.3300,-30.6849,-246.0588
3.2V_1.33Hz_2,1.3300,-29.3681,-261.2099
3.2V_1.33Hz_2,1.3300,-30.6013,-250.4130
3.2V_1.33Hz_2,1.3300,-30.1098,-257.2629
3.2V_1.33Hz_2,1.3300,-27.2831,-267.9023
3.2V_1.33Hz_2,1.3300,-30.7582,-251.5629
3.2V_1.33Hz_2,1.3300,-29.5391,-261.1059
3.2V_1.33Hz_2,1.3300,-30.0990,-259.2266
3.2V_1.33Hz_2,1.3300,-29.8498,-264.7917
3.2V_1.33Hz_2,1.3300,-26.9422,-259.4354
3.2V_1.33Hz_2,1.3300,-30.6910,-261.4977
3.2V_1.33Hz_2,1.3300,-29.9243,-269.5579
3.2V_1.33Hz_2,1.3300,-30.0889,-275.2738
3.2V_1.33Hz_2,1.3300,-29.1203,-252.6819
3.2V_1.33Hz_2,1.3300,-29.6225,-255.1799
3.2V_1.33Hz_2,1.3300,-30.0197,-268.9202
3.2V_1.33Hz_2,1.3300,-27.5084,-300.7568
3.2V_1.33Hz_2,1.3300,-30.3493,-260.5179
3.2V_1.33Hz_2,1.3300,-25.5284,-282.7260
3.2V_1.33Hz_2,1.3300,-30.4164,-260.3340
3.2V_1.33Hz_2,1.3300,-28.4896,-273.9675
3.2V_1.33Hz_2,1.3300,-29.5230,-273.6617
3.2V_1.33Hz_2,1.3300,-27.8366,-293.4495
3.2V_1.33Hz_2,1.3300,-28.5318,-285.1661
3.2V_1.33Hz_2,1.3300,-29.7602,-272.7878
3.2V_1.33Hz_2,1.3300,-26.7433,-299.8499
3.2V_1.33Hz_2,1.3300,-29.8401,-272.8532
3.2V_1.33Hz_2,1.3300,-29.3618,-278.4923
3.2V_1.33Hz_2,1.3300,-26.4514,-354.5561
3.2V_1.33Hz_2,1.3300,-29.6139,-254.2915
3.2V_1.33Hz_2,1.3300,-27.7684,-291.8246
3.2V_1.33Hz_2,1.3300,-27.6124,-377.2849
3.2V_1.33Hz_2,1.3300,-28.1129,-256.3982
3.2V_1.33Hz_2,1.3300,-29.2148,-281.4778
3.2V_1.33Hz_2,1.3300,-27.1389,-254.9171
3.2V_1.33Hz_2,1.3300,-28.1557,-313.1946
3.2V_1.33Hz_2,1.3300,-29.2431,-277.1667
3.2V_1.33Hz_2,1.3300,-28.0755,-292.1673
3.2V_1.33Hz_2,1.3300,-28.4272,-275.8144
3.2V_1.33Hz_2,1.3300,-28.4673,-280.2682
3.2V_1.33Hz_2,1.3300,-29.7622,-285.1756
3.2V_1.33Hz_2,1.3300,-27.7276,-300.9547
3.2V_1.33Hz_2,1.3300,-31.4335,-256.5446
3.2V_1.33Hz_2,1.3300,-27.7508,-282.0798
3.2V_1.33Hz_2,1.3300,-28.7206,-293.2495
3.2V_1.33Hz_2,1.3300,-30.6118,-269.0773
3.2V_1.33Hz_2,1.3300,-27.7527,-289.2834
3.2V_1.33Hz_2,1.3300,-28.9506,-296.3805
3.2V_1.33Hz_2,1.3300,-30.2273,-270.0926
3.2V_1.33Hz_2,1.3300,-28.8369,-289.2443
3.2V_1.33Hz_2,1.3300,-28.7865,-292.1537
3.2V_1.33Hz_2,1.3300,-29.3940,-288.1443
3.2V_1.33Hz_2,1.3300,-29.0616,-282.8372
3.2V_1.33Hz_2,1.3300,-23.5738,-412.7055
3.2V_1.33Hz_2,1.3300,-28.8496,-262.2927
3.2V_1.33Hz_2,1.3300,-25.4689,-383.3299
3.2V_1.33Hz_2,1.3300,-28.5772,-253.4364
3.2V_1.33Hz_2,1.3300,-28.9282,-285.3968
3.2V_1.33Hz_2,1.3300,-26.0549,-385.0302
3.2V_1.33Hz_2,1.3300,-29.5391,-247.5962
3.2V_1.33Hz_2,1.3300,-27.6897,-296.8071
3.2V_1.33Hz_2,1.3300,-27.1957,-344.2693
3.2V_1.33Hz_2,1.3300,-29.1241,-268.1416
3.2V_1.33Hz_2,1.3300,-29.5902,-283.3905
3.2V_1.33Hz_2,1.3300,-25.6883,-396.7173
3.2V_1.33Hz_2,1.3300,-29.4239,-232.4542
3.2V_1.33Hz_2,1.3300,-28.3985,-286.8483
3.2V_1.33Hz_2,1.3300,-29.4558,-284.7285
3.2V_1.33Hz_2,1.3300,-31.4497,-272.9335
3.2V_1.34Hz,1.3400,2.2466,-327.7508
3.2V_1.34Hz,1.3400,5.5770,-340.3470
3.2V_1.34Hz,1.3400,5.9147,-376.4371
3.2V_1.34Hz,1.3400,4.7221,-337.5910
3.2V_1.34Hz,1.3400,0.0860,-290.9076
3.2V_1.34Hz,1.3400,4.0414,-401.3757
3.2V_1.34Hz,1.3400,1.4767,-304.6089
3.2V_1.34Hz,1.3400,3.5511,-351.6071
3.2V_1.34Hz,1.3400,2.9390,-325.0464
3.2V_1.34Hz,1.3400,4.3476,-337.2721
3.2V_1.34Hz,1.3400,5.8762,-356.3641
3.2V_1.34Hz,1.3400,2.0729,-302.5683
3.2V_1.34Hz,1.3400,4.8779,-346.7966
3.2V_1.34Hz,1.3400,3.3845,-324.4604
3.2V_1.34Hz,1.3400,2.9776,-350.9140
3.2V_1.34Hz,1.3400,3.6692,-318.9132
3.2V_1.34Hz,1.3400,3.5862,-366.1876
3.2V_1.34Hz,1.3400,4.0995,-323.0910
3.2V_1.34Hz,1.3400,3.2541,-355.9724
3.2V_1.34Hz,1.3400,4.0652,-322.6002
3.2V_1.34Hz,1.3400,1.9467,-345.4167
3.2V_1.34Hz,1.3400,3.3719,-321.5130
3.2V_1.34Hz,1.3400,4.7710,-368.9986
3.2V_1.34Hz,1.3400,2.8609,-311.5135
3.2V_1.34Hz,1.3400,4.2629,-376.3318
3.2V_1.34Hz,1.3400,1.8892,-325.3575
3.2V_1.34Hz,1.3400,3.3400,-339.3270
3.2V_1.34Hz,1.3400,1.3921,-317.6523
3.2V_1.34Hz,1.3400,3.3859,-328.8004
3.2V_1.34Hz,1.3400,2.1682,-333.9968
3.2V_1.34Hz,1.3400,5.2048,-331.4688
3.2V_1.34Hz,1.3400,4.7943,-367.0521
3.2V_1.34Hz,1.3400,6.2778,-331.4474
3.2V_1.34Hz,1.3400,5.6488,-349.3887
3.2V_1.34Hz,1.3400,4.8892,-355.6627
3.2V_1.34Hz,1.3400,2.3962,-309.9817
3.2V_1.34Hz,1.3400,5.4960,-349.3683
3.2V_1.34Hz,1.3400,3.6814,-357.2997
3.2V_1.34Hz,1.3400,4.5687,-331.7602
3.2V_1.34Hz,1.3400,5.7346,-373.9176
3.2V_1.34Hz,1.3400,0.8055,-329.0987
3.2V_1.34Hz,1.3400,5.4348,-337.2752
3.2V_1.34Hz,1.3400,2.4393,-362.5978
3.2V_1.34Hz,1.3400,3.1788,-328.1758
3.2V_1.34Hz,1.3400,8.3250,-346.7858
3.2V_1.34Hz,1.3400,3.8384,-375.7057
3.2V_1.34Hz,1.3400,2.8747,-321.2809
3.2V_1.34Hz,1.3400,3.5754,-348.3698
3.2V_1.34Hz,1.3400,2.9660,-331.0372
3.2V_1.34Hz,1.3400,5.1829,-355.8829
3.2V_1.34Hz,1.3400,2.2100,-361.3954
3.2V_1.34Hz,1.3400,3.1033,-318.8995
3.2V_1.34Hz,1.3400,4.7536,-358.4470
3.2V_1.34Hz,1.3400,3.2092,-350.7892
3.2V_1.34Hz,1.3400,2.3504,-331.3528
3.2V_1.34Hz,1.3400,4.7784,-353.1124
3.2V_1.34Hz,1.3400,5.0617,-369.3099
3.2V_1.34Hz,1.3400,3.3295,-343.8188
3.2V_1.34Hz,1.3400,2.3341,-331.0659
3.2V_1.34Hz,1.3400,4.2757,-331.1129
3.2V_1.34Hz,1.3400,2.5768,-329.3428
3.2V_1.34Hz,1.3400,4.8473,-310.0964
3.2V_1.34Hz,1.3400,5.0313,-416.8076
3.2V_1.34Hz,1.3400,-0.1767,-284.1136
3.2V_1.34Hz,1.3400,4.1991,-348.7424
3.2V_1.34Hz,1.3400,3.7913,-369.0558
3.2V_1.34Hz,1.3400,3.7756,-329.6267
3.2V_1.34Hz,1.3400,4.8312,-359.6212
3.2V_1.34Hz,1.3400,4.2765,-344.3874
3.2V_1.34Hz,1.3400,5.9885,-354.7092
3.2V_1.34Hz,1.3400,5.6160,-379.4514
3.2V_1.34Hz,1.3400,4.4876,-339.1398
3.2V_1.34Hz,1.3400,4.0705,-343.6098
3.2V_1.34Hz,1.3400,4.5449,-340.2148
3.2V_1.34Hz,1.3400,4.2186,-350.7120
3.2V_1.34Hz,1.3400,3.0727,-328.7812
3.2V_1.34Hz,1.3400,4.2965,-344.5921
3.2V_1.34Hz,1.3400,5.8564,-353.5081
3.2V_1.34Hz,1.3400,4.1083,-337.2678
3.2V_1.34Hz,1.3400,6.6426,-357.5092
3.2V_1.34Hz,1.3400,4.7078,-374.3341
3.2V_1.34Hz,1.3400,4.1819,-336.5714
3.2V_1.34Hz,1.3400,2.8969,-347.4115
3.2V_1.34Hz,1.3400,2.7880,-331.6797
3.2V_1.34Hz,1.3400,2.1584,-330.5328
3.2V_1.34Hz,1.3400,1.7072,-321.0502
3.2V_1.34Hz,1.3400,2.5530,-331.0610
3.2V_1.34Hz,1.3400,2.3006,-337.3456
3.2V_1.34Hz,1.3400,1.2788,-321.6529
3.2V_1.34Hz,1.3400,2.9197,-336.2440
3.2V_1.34Hz,1.3400,4.2789,-343.8431
3.2V_1.34Hz,1.3400,3.8179,-351.7118
3.2V_1.34Hz,1.3400,4.9087,-348.3652
3.2V_1.34Hz,1.3400,4.8755,-374.4164
3.2V_1.34Hz,1.3400,1.8475,-335.6321
3.2V_1.34Hz,1.3400,0.5910,-300.0848
3.2V_1.34Hz,1.3400,5.9778,-392.8691
3.2V_1.34Hz,1.3400,1.6748,-316.3143
3.2V_1.34Hz,1.3400,6.3612,-351.9129
3.2V_1.34Hz,1.3400,6.5715,-401.4247
3.2V_1.34Hz,1.3400,5.3961,-333.8893
3.2V_1.34Hz,1.3400,5.5013,-367.9823
3.2V_1.34Hz,1.3400,6.1121,-349.0683
3.2V_1.34Hz,1.3400,6.0616,-390.3537
3.2V_1.34Hz,1.3400,5.6325,-334.2259
3.2V_1.34Hz,1.3400,4.5470,-362.2005
3.2V_1.34Hz,1.3400,4.6424,-332.3825
3.2V_1.34Hz,1.3400,4.1365,-361.6244
3.2V_1.34Hz,1.3400,2.5969,-331.5226
3.2V_1.34Hz,1.3400,3.5452,-328.6428
3.2V_1.34Hz,1.3400,3.4491,-343.1504
3.2V_1.34Hz,1.3400,2.6648,-333.3365
3.2V_1.34Hz,1.3400,3.0887,-338.8571
3.2V_1.34Hz,1.3400,3.6124,-331.5319
3.2V_1.34Hz,1.3400,4.8283,-354.6783
3.2V_1.34Hz,1.3400,4.7854,-370.4752
3.2V_1.34Hz,1.3400,4.4639,-351.2749
3.2V_1.34Hz,1.3400,4.3365,-365.2326
3.2V_1.34Hz,1.3400,2.6531,-335.2927
3.2V_1.34Hz,1.3400,2.6763,-335.1379
3.2V_1.34Hz,1.3400,2.6998,-344.1297
3.2V_1.34Hz,1.3400,4.5530,-340.6007
3.2V_1.34Hz,1.3400,3.1605,-359.3324
