frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
271,4.52118,driven,572.215,491.638,726.768,536.741,-3.841,73.732,0,-365.14,322.67
272,4.53787,driven,555.378,489.613,712.798,523.378,-9.879,77.894,0,-352.75,195.43
273,4.55455,driven,539.142,485.911,697.913,512.612,-15.808,80.454,0,-351.00,63.01
274,4.57123,driven,523.766,480.708,682.521,507.501,-21.587,80.420,0,-357.85,-70.26
275,4.58792,driven,508.409,473.679,665.834,507.421,-27.600,77.902,0,-364.20,-159.28
276,4.6046,driven,493.331,464.718,648.638,507.152,-33.845,74.718,0,-360.31,-242.02
277,4.62128,driven,480.493,455.151,632.496,508.217,-39.545,70.755,0,-339.76,-310.14
278,4.63797,driven,469.353,445.041,613.757,516.235,-44.901,63.756,0,-302.71,-418.99
279,4.65465,driven,460.647,435.646,595.831,523.090,-49.460,57.103,0,-211.12,-496.95
280,4.67133,driven,455.451,429.246,574.026,538.154,-52.394,47.434,0,-101.60,-522.69
281,4.68802,driven,455.451,429.246,556.493,554.592,-52.394,38.872,0,-14.92,-558.24
282,4.7047,driven,455.451,429.246,534.825,569.320,-52.394,29.538,0,77.86,-604.15
283,4.72138,driven,458.432,433.000,509.116,585.814,-50.688,18.349,0,185.30,-719.29
284,4.73807,driven,467.594,443.261,482.215,603.596,-45.791,5.210,0,329.58,-887.37
285,4.75475,driven,480.095,454.821,451.685,613.294,-39.729,-10.164,0,438.71,-1007.99
286,4.77143,driven,498.112,467.803,421.012,609.141,-31.820,-28.612,0,469.29,-997.70
287,4.78812,driven,517.991,478.292,406.458,594.401,-23.815,-43.849,0,433.70,-869.76
288,4.8048,driven,534.476,484.513,400.281,573.467,-17.541,-56.461,0,350.98,-712.55
289,4.82148,driven,548.532,488.267,399.627,549.490,-12.362,-67.650,0,287.64,-609.32
290,4.83817,driven,561.526,490.561,404.588,526.496,-7.665,-77.103,0,279.63,-505.93
291,4.85485,driven,574.490,491.775,414.244,507.348,-3.030,-84.449,0,308.25,-397.05
292,4.87153,driven,590.189,491.839,429.191,491.110,2.559,-90.260,0,338.19,-296.03
293,4.88822,driven,607.003,490.201,446.479,477.831,8.574,-94.407,0,355.81,-201.62
294,4.9049,driven,622.708,487.027,462.831,468.038,14.278,-96.773,0,358.12,-74.29
